source_code;target_table;data_type;canonical_metric;available_years
P22_FNSCOL15P_SUP2;population;NUM;femmes_15_ans_ou_plus_non_scol_enseig_sup_de_niveau_bac_2_princ;2022
P22_FNSCOL15P_SUP34;population;NUM;femm_15_ans_ou_plus_non_scol_ense_sup_de_nivea_bac_3_ou_4_princ;2022
P22_FNSCOL15P_SUP5;population;NUM;femm_15_plus_non_scol_ense_sup_de_nive_bac_5_ou_plus_prin;2022
P22_FSAL1524;population;NUM;salaries_15_24_ans_femmes_princ;2022
P22_FSAL1524_TP;population;NUM;salaries_15_24_ans_femmes_tp_princ;2022
P22_FSAL1564;population;NUM;salaries_15_64_ans_femmes_princ;2022
P22_FSAL1564_TP;population;NUM;salaries_15_64_ans_femmes_tp_princ;2022
P22_FSAL15P;population;NUM;salaries_15_ans_ou_plus_femmes_princ;2022
P22_FSAL15P_APPR;population;NUM;salaries_15_ans_ou_plus_femmes_apprentissage_stage_princ;2022
P22_FSAL15P_CDD;population;NUM;salaries_15_ans_ou_plus_femmes_cdd_princ;2022
P22_FSAL15P_CDI;population;NUM;salaries_15_ans_ou_plus_femmes_fonct_publ_cdi_princ;2022
P22_FSAL15P_EMPAID;population;NUM;salaries_15_ans_ou_plus_femmes_emplois_aides_princ;2022
P22_FSAL15P_INTERIM;population;NUM;salaries_15_ans_ou_plus_femmes_interim_princ;2022
P22_FSAL15P_TP;population;NUM;salaries_15_ans_ou_plus_tp_femmes_princ;2022
P22_FSAL2554;population;NUM;salaries_25_54_ans_femmes_princ;2022
P22_FSAL2554_TP;population;NUM;salaries_25_54_ans_femmes_tp_princ;2022
P22_FSAL5564;population;NUM;salaries_55_64_ans_femmes_princ;2022
P22_FSAL5564_TP;population;NUM;salaries_55_64_ans_femmes_tp_princ;2022
P22_FSCOL0205;population;NUM;femmes_scolarisees_2_5_ans_princ;2022
P22_FSCOL0610;population;NUM;femmes_scolarisees_6_10_ans_princ;2022
P22_FSCOL1114;population;NUM;femmes_scolarisees_11_14_ans_princ;2022
P22_FSCOL1517;population;NUM;femmes_scolarisees_15_17_ans_princ;2022
P22_FSCOL1824;population;NUM;femmes_scolarisees_18_24_ans_princ;2022
P22_FSCOL2529;population;NUM;femmes_scolarisees_25_29_ans_princ;2022
P22_FSCOL30P;population;NUM;femmes_scolarisees_30_ans_ou_plus_princ;2022
P22_H0014;population;NUM;pop_hommes_0_14_ans_princ;2022
P22_H0019;population;NUM;pop_hommes_0_19_ans_princ;2022
P22_H0205;population;NUM;hommes_2_5_ans_princ;2022
P22_H0610;population;NUM;hommes_6_10_ans_princ;2022
P22_H1114;population;NUM;hommes_11_14_ans_princ;2022
P22_H1517;population;NUM;hommes_15_17_ans_princ;2022
P22_H1524;population;NUM;pop_15_24_ans_hommes_princ;2022
P22_H1529;population;NUM;pop_hommes_15_29_ans_princ;2022
P22_H1564;population;NUM;pop_15_64_ans_hommes_princ;2022
P22_H1824;population;NUM;hommes_18_24_ans_princ;2022
P22_H2064;population;NUM;pop_hommes_20_64_ans_princ;2022
P22_H2529;population;NUM;hommes_25_29_ans_princ;2022
P22_H2554;population;NUM;pop_25_54_ans_hommes_princ;2022
P22_H3044;population;NUM;pop_hommes_30_44_ans_princ;2022
P22_H30P;population;NUM;hommes_30_ans_ou_plus_princ;2022
P22_H4559;population;NUM;pop_hommes_45_59_ans_princ;2022
P22_H5564;population;NUM;pop_55_64_ans_hommes_princ;2022
P22_H6074;population;NUM;pop_hommes_60_74_ans_princ;2022
P22_H65P;population;NUM;pop_hommes_65_ans_ou_plus_princ;2022
P22_H7589;population;NUM;pop_hommes_75_89_ans_princ;2022
P22_H90P;population;NUM;pop_hommes_90_ans_ou_plus_princ;2022
P22_HACT1524;population;NUM;actifs_15_24_ans_hommes_princ;2022
P22_HACT1564;population;NUM;actifs_15_64_ans_hommes_princ;2022
P22_HACT2554;population;NUM;actifs_25_54_ans_hommes_princ;2022
P22_HACT5564;population;NUM;actifs_55_64_ans_hommes_princ;2022
P22_HACTOCC1524;population;NUM;actifs_occupes_15_24_ans_hommes_princ;2022
P22_HACTOCC1564;population;NUM;actifs_occupes_15_64_ans_hommes_princ;2022
P22_HACTOCC15P;population;NUM;actifs_occupes_15_ans_ou_plus_hommes_princ;2022
P22_HACTOCC2554;population;NUM;actifs_occupes_25_54_ans_hommes_princ;2022
P22_HACTOCC5564;population;NUM;actifs_occupes_55_64_ans_hommes_princ;2022
P22_HCHOM1524;population;NUM;chomeurs_15_24_ans_hommes_princ;2022
P22_HCHOM1564;population;NUM;chomeurs_15_64_ans_hommes_princ;2022
P22_HCHOM2554;population;NUM;chomeurs_25_54_ans_hommes_princ;2022
P22_HCHOM5564;population;NUM;chomeurs_55_64_ans_hommes_princ;2022
P22_HNSAL15P;population;NUM;non_salaries_15_ans_ou_plus_hommes_princ;2022
P22_HNSAL15P_AIDFAM;population;NUM;non_salaries_15_ans_ou_plus_hommes_aides_familiaux_princ;2022
P22_HNSAL15P_EMPLOY;population;NUM;non_salaries_15_ans_ou_plus_hommes_employeurs_princ;2022
P22_HNSAL15P_INDEP;population;NUM;non_salaries_15_ans_ou_plus_hommes_independants_princ;2022
P22_HNSCOL15P;population;NUM;hommes_15_ans_ou_plus_non_scolarisee_princ;2022
P22_HNSCOL15P_BAC;population;NUM;hommes_15_ans_ou_plus_non_scol_bac_brevet_pro_ou_equiv_princ;2022
P22_HNSCOL15P_BEPC;population;NUM;hommes_15_ans_ou_plus_non_scol_bepc_brevet_des_colleg_dnb_princ;2022
P22_HNSCOL15P_CAPBEP;population;NUM;hommes_15_ans_ou_plus_non_scol_cap_bep_ou_equiv_princ;2022
P22_HNSCOL15P_DIPLMIN;population;NUM;hommes_15_ans_ou_plus_non_scol_sans_diplome_ou_cep_princ;2022
P22_HNSCOL15P_SUP2;population;NUM;hommes_15_ans_ou_plus_non_scol_enseig_sup_de_niveau_bac_2_princ;2022
P22_HNSCOL15P_SUP34;population;NUM;homm_15_ans_ou_plus_non_scol_ense_sup_de_nivea_bac_3_ou_4_princ;2022
P22_HNSCOL15P_SUP5;population;NUM;homm_15_plus_non_scol_ense_sup_de_nive_bac_5_ou_plus_prin;2022
P22_HSAL1524;population;NUM;salaries_15_24_ans_hommes_princ;2022
P22_HSAL1524_TP;population;NUM;salaries_15_24_ans_hommes_tp_princ;2022
P22_HSAL1564;population;NUM;salaries_15_64_ans_hommes_princ;2022
P22_HSAL1564_TP;population;NUM;salaries_15_64_ans_hommes_tp_princ;2022
P22_HSAL15P;population;NUM;salaries_15_ans_ou_plus_hommes_princ;2022
P22_HSAL15P_APPR;population;NUM;salaries_15_ans_ou_plus_hommes_apprentissage_stage_princ;2022
P22_HSAL15P_CDD;population;NUM;salaries_15_ans_ou_plus_hommes_cdd_princ;2022
P22_HSAL15P_CDI;population;NUM;salaries_15_ans_ou_plus_hommes_fonct_publ_cdi_princ;2022
P22_HSAL15P_EMPAID;population;NUM;salaries_15_ans_ou_plus_hommes_emplois_aides_princ;2022
P22_HSAL15P_INTERIM;population;NUM;salaries_15_ans_ou_plus_hommes_interim_princ;2022
P22_HSAL15P_TP;population;NUM;salaries_15_ans_ou_plus_tp_hommes_princ;2022
P22_HSAL2554;population;NUM;salaries_25_54_ans_hommes_princ;2022
P22_HSAL2554_TP;population;NUM;salaries_25_54_ans_hommes_tp_princ;2022
P22_HSAL5564;population;NUM;salaries_55_64_ans_hommes_princ;2022
P22_HSAL5564_TP;population;NUM;salaries_55_64_ans_hommes_tp_princ;2022
P22_HSCOL0205;population;NUM;hommes_scolarises_2_5_ans_princ;2022
P22_HSCOL0610;population;NUM;hommes_scolarises_6_10_ans_princ;2022
P22_HSCOL1114;population;NUM;hommes_scolarises_11_14_ans_princ;2022
P22_HSCOL1517;population;NUM;hommes_scolarises_15_17_ans_princ;2022
P22_HSCOL1824;population;NUM;hommes_scolarises_18_24_ans_princ;2022
P22_HSCOL2529;population;NUM;hommes_scolarises_25_29_ans_princ;2022
P22_HSCOL30P;population;NUM;hommes_scolarises_30_ans_ou_plus_princ;2022
P22_INACT1564;population;NUM;inactifs_15_64_ans_princ;2022
P22_LOG;population;NUM;logements_princ;2022
P22_LOGVAC;population;NUM;logements_vacants_princ;2022
P22_MAISON;population;NUM;maisons_princ;2022
P22_MEN;population;NUM;menages_princ;2022
P22_MEN_ANEM0002;population;NUM;menages_emmenages_moins_2_ans_princ;2022
P22_MEN_ANEM0204;population;NUM;menages_emmenages_entre_2_4_ans_princ;2022
P22_MEN_ANEM0509;population;NUM;menages_emmenages_entre_5_9_ans_princ;2022
P22_MEN_ANEM1019;population;NUM;menages_emmenages_entre_10_19_ans_princ;2022
P22_MEN_ANEM10P;population;NUM;menages_emmenages_depuis_10_ans_ou_plus_princ;2022
P22_MEN_ANEM2029;population;NUM;menages_emmenages_entre_20_29_ans_princ;2022
P22_MEN_ANEM30P;population;NUM;menages_emmenages_depuis_30_ans_ou_plus_princ;2022
P22_NBPI_RP;population;NUM;pieces_res_princ_princ;2022
P22_NBPI_RPAPPART;population;NUM;pieces_res_princ_type_appartement_princ;2022
P22_NBPI_RPMAISON;population;NUM;pieces_res_princ_type_maison_princ;2022
P22_NBPI_RP_ANEM0002;population;NUM;pieces_res_princ_men_emmenages_moins_2_ans_princ;2022
P22_NBPI_RP_ANEM0204;population;NUM;pieces_res_princ_men_emmenages_entre_2_4_ans_princ;2022
P22_NBPI_RP_ANEM0509;population;NUM;pieces_res_princ_men_emmenages_entre_5_9_ans_princ;2022
P22_NBPI_RP_ANEM10P;population;NUM;pieces_res_princ_men_emmenages_depuis_10_ans_ou_plus_princ;2022
P22_NPER_RP;population;NUM;personnes_res_princ_princ;2022
P22_NPER_RP_GRAT;population;NUM;pers_res_princ_occupees_gratuit_princ;2022
P22_NPER_RP_LOC;population;NUM;pers_res_princ_occupees_locataires_princ;2022
P22_NPER_RP_LOCHLMV;population;NUM;pers_res_princ_hlm_louees_vides_princ;2022
P22_NPER_RP_PROP;population;NUM;pers_res_princ_occupees_proprietaires_princ;2022
P22_NSAL15P;population;NUM;non_salaries_15_ans_ou_plus_princ;2022
P22_NSAL15P_TP;population;NUM;non_salaries_15_ans_ou_plus_tp_princ;2022
P22_NSCOL15P;population;NUM;pop_15_ans_ou_plus_non_scolarisee_princ;2022
P22_NSCOL15P_BAC;population;NUM;pop_15_ans_ou_plus_non_scol_bac_brevet_pro_ou_equiv_princ;2022
P22_NSCOL15P_BEPC;population;NUM;pop_15_ans_ou_plus_non_scol_bepc_brevet_des_colleges_dnb_princ;2022
P22_NSCOL15P_CAPBEP;population;NUM;pop_15_ans_ou_plus_non_scol_cap_bep_ou_equiv_princ;2022
P22_NSCOL15P_DIPLMIN;population;NUM;pop_15_ans_ou_plus_non_scol_sans_diplome_ou_cep_princ;2022
P22_NSCOL15P_SUP2;population;NUM;pop_15_ans_ou_plus_non_scol_enseignem_sup_de_niveau_bac_2_princ;2022
P22_NSCOL15P_SUP34;population;NUM;pop_15_ans_ou_plus_non_scol_ensei_sup_de_nivea_bac_3_ou_4_princ;2022
P22_NSCOL15P_SUP5;population;NUM;pop_15_ans_ou_plus_non_scol_ense_sup_de_nive_bac_5_ou_plus_prin;2022
P22_PMEN;population;NUM;pop_menages_princ;2022
P22_PMEN_ANEM0002;population;NUM;pop_men_emmenages_moins_2_ans_princ;2022
P22_PMEN_ANEM0204;population;NUM;pop_men_emmenages_entre_2_4_ans_princ;2022
P22_PMEN_ANEM0509;population;NUM;pop_men_emmenages_entre_5_9_ans_princ;2022
P22_PMEN_ANEM10P;population;NUM;pop_men_emmenages_depuis_10_ans_ou_plus_princ;2022
P22_POP;population;NUM;population_princ;2022
P22_POP0014;population;NUM;pop_0_14_ans_princ;2022
P22_POP0114_IRAN2;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2022
P22_POP0114_IRAN2P;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_logt_princ;2022
P22_POP0114_IRAN3P;population;NUM;pop_1_14_ans_habitant_1_an_avt_autre_commune_princ;2022
P22_POP01P;population;NUM;pop_1_an_ou_plus_localisee_1_an_auparavant_princ;2022
P22_POP01P_IRAN1;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_meme_logt_princ;2022
P22_POP01P_IRAN2;population;NUM;pop_1_an_ou_plus_habitan_1_an_avt_autre_logt_meme_commune_princ;2022
P22_POP01P_IRAN3;population;NUM;pop_1_an_ou_plus_habitan_1_an_avt_autre_commune_meme_dept_princ;2022
P22_POP01P_IRAN4;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_autre_dept_meme_region_princ;2022
P22_POP01P_IRAN5;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_autre_region_metropole_princ;2022
P22_POP01P_IRAN6;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_un_dom_princ;2022
P22_POP01P_IRAN7;population;NUM;pop_1_an_ou_plus_habitant_1_an_avt_hors_metro_ou_dom_princ;2022
P22_POP0205;population;NUM;pop_2_5_ans_princ;2022
P22_POP0610;population;NUM;pop_6_10_ans_princ;2022
P22_POP1114;population;NUM;pop_11_14_ans_princ;2022
P22_POP1517;population;NUM;pop_15_17_ans_princ;2022
P22_POP1519;population;NUM;pop_15_19_ans_princ;2022
P22_POP1519_COUPLE;population;NUM;pop_15_19_ans_vivant_en_couple_princ;2022
P22_POP1519_PSEUL;population;NUM;pop_15_19_ans_vivant_seule_princ;2022
P22_POP1524;population;NUM;pop_15_24_ans_princ;2022
P22_POP1524_IRAN2;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2022
P22_POP1524_IRAN2P;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_logt_princ;2022
P22_POP1524_IRAN3P;population;NUM;pop_15_24_ans_habitant_1_an_avt_autre_commune_princ;2022
P22_POP1529;population;NUM;pop_15_29_ans_princ;2022
P22_POP1564;population;NUM;pop_15_64_ans_princ;2022
P22_POP15P;population;NUM;pop_15_ans_ou_plus_princ;2022
P22_POP15P_CELIBATAIRE;population;NUM;pop_15_ans_ou_plus_celibataire_princ;2022
P22_POP15P_CONCUB_UNION_LIBRE;population;NUM;pop_15_ans_ou_plus_en_concubinage_ou_union_libre_princ;2022
P22_POP15P_DIVORCEE;population;NUM;pop_15_ans_ou_plus_divorcee_princ;2022
P22_POP15P_MARIEE;population;NUM;pop_15_ans_ou_plus_mariee_princ;2022
P22_POP15P_PACSEE;population;NUM;pop_15_ans_ou_plus_pacsee_princ;2022
P22_POP15P_VEUFS;population;NUM;pop_15_ans_ou_plus_veuves_ou_veufs_princ;2022
P22_POP1824;population;NUM;pop_18_24_ans_princ;2022
P22_POP2024;population;NUM;pop_20_24_ans_princ;2022
P22_POP2024_COUPLE;population;NUM;pop_20_24_ans_vivant_en_couple_princ;2022
P22_POP2024_PSEUL;population;NUM;pop_20_24_ans_vivant_seule_princ;2022
P22_POP2529;population;NUM;pop_25_29_ans_princ;2022
P22_POP2539;population;NUM;pop_25_39_ans_princ;2022
P22_POP2539_COUPLE;population;NUM;pop_25_39_ans_vivant_en_couple_princ;2022
P22_POP2539_PSEUL;population;NUM;pop_25_39_ans_vivant_seule_princ;2022
P22_POP2554;population;NUM;pop_25_54_ans_princ;2022
P22_POP2554_IRAN2;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_logt_meme_commune_princ;2022
P22_POP2554_IRAN2P;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_logt_princ;2022
P22_POP2554_IRAN3P;population;NUM;pop_25_54_ans_habitant_1_an_avt_autre_commune_princ;2022
P22_POP3044;population;NUM;pop_30_44_ans_princ;2022
P22_POP30P;population;NUM;pop_30_ans_ou_plus_princ;2022
P22_POP4054;population;NUM;pop_40_54_ans_princ;2022
P22_POP4054_COUPLE;population;NUM;pop_40_54_ans_vivant_en_couple_princ;2022
P22_POP4054_PSEUL;population;NUM;pop_40_54_ans_vivant_seule_princ;2022
P22_POP4559;population;NUM;pop_45_59_ans_princ;2022
P22_POP5564;population;NUM;pop_55_64_ans_princ;2022
P22_POP5564_COUPLE;population;NUM;pop_55_64_ans_vivant_en_couple_princ;2022
P22_POP5564_PSEUL;population;NUM;pop_55_64_ans_vivant_seule_princ;2022
P22_POP55P_IRAN2;population;NUM;pop_55_ans_ou_plus_habita_1_an_avt_autre_logt_meme_commun_princ;2022
P22_POP55P_IRAN2P;population;NUM;pop_55_ans_ou_plus_habitant_1_an_avt_autre_logt_princ;2022
P22_POP55P_IRAN3P;population;NUM;pop_55_ans_ou_plus_habitant_1_an_avt_autre_commune_princ;2022
P22_POP6074;population;NUM;pop_60_74_ans_princ;2022
P22_POP6579;population;NUM;pop_65_79_ans_princ;2022
P22_POP6579_COUPLE;population;NUM;pop_65_79_ans_vivant_en_couple_princ;2022
P22_POP6579_PSEUL;population;NUM;pop_65_79_ans_vivant_seule_princ;2022
P22_POP7589;population;NUM;pop_75_89_ans_princ;2022
P22_POP80P;population;NUM;pop_80_ans_ou_plus_princ;2022
P22_POP80P_COUPLE;population;NUM;pop_80_ans_ou_plus_vivant_en_couple_princ;2022
P22_POP80P_PSEUL;population;NUM;pop_80_ans_ou_plus_vivant_seule_princ;2022
P22_POP90P;population;NUM;pop_90_ans_ou_plus_princ;2022
P22_POPF;population;NUM;pop_femmes_princ;2022
P22_POPH;population;NUM;pop_hommes_princ;2022
P22_POPMEN1519;population;NUM;pop_men_15_19_ans_princ;2022
P22_POPMEN2024;population;NUM;pop_men_20_24_ans_princ;2022
P22_POPMEN2539;population;NUM;pop_men_25_39_ans_princ;2022
P22_POPMEN4054;population;NUM;pop_men_40_54_ans_princ;2022
P22_POPMEN5564;population;NUM;pop_men_55_64_ans_princ;2022
P22_POPMEN6579;population;NUM;pop_men_65_79_ans_princ;2022
P22_POPMEN80P;population;NUM;pop_men_80_ans_ou_plus_princ;2022
P22_RETR1564;population;NUM;retraites_preretraites_15_64_ans_princ;2022
P22_RP;population;NUM;residences_principales_princ;2022
P22_RPAPPART;population;NUM;res_princ_type_appartement_princ;2022
P22_RPAPPART_ACH1919;population;NUM;res_princ_type_appart_avt_1919_princ;2022
P22_RPAPPART_ACH1945;population;NUM;res_princ_type_appart_1919_a_1945_princ;2022
P22_RPAPPART_ACH1970;population;NUM;res_princ_type_appart_1946_a_1970_princ;2022
P22_RPAPPART_ACH1990;population;NUM;res_princ_type_appart_1971_a_1990_princ;2022
P22_RPAPPART_ACH2005;population;NUM;res_princ_type_appart_1991_a_2005_princ;2022
P22_RPAPPART_ACH2019;population;NUM;res_princ_type_appart_2006_a_2019_princ;2022
P22_RPMAISON;population;NUM;res_princ_type_maison_princ;2022
P22_RPMAISON_ACH1919;population;NUM;res_princ_type_maison_avt_1919_princ;2022
P22_RPMAISON_ACH1945;population;NUM;res_princ_type_maison_1919_a_1945_princ;2022
P22_RPMAISON_ACH1970;population;NUM;res_princ_type_maison_1946_a_1970_princ;2022
P22_RPMAISON_ACH1990;population;NUM;res_princ_type_maison_1971_a_1990_princ;2022
P22_RPMAISON_ACH2005;population;NUM;res_princ_type_maison_1991_a_2005_princ;2022
P22_RPMAISON_ACH2019;population;NUM;res_princ_type_maison_2006_a_2019_princ;2022
P22_RP_1P;population;NUM;res_princ_1_piece_princ;2022
P22_RP_2P;population;NUM;res_princ_2_pieces_princ;2022
P22_RP_3P;population;NUM;res_princ_3_pieces_princ;2022
P22_RP_4P;population;NUM;res_princ_4_pieces_princ;2022
P22_RP_5PP;population;NUM;res_princ_5_pieces_ou_plus_princ;2022
P22_RP_ACH1919;population;NUM;res_princ_avt_1919_princ;2022
P22_RP_ACH1945;population;NUM;res_princ_1919_a_1945_princ;2022
P22_RP_ACH1970;population;NUM;res_princ_1946_a_1970_princ;2022
P22_RP_ACH1990;population;NUM;res_princ_1971_a_1990_princ;2022
P22_RP_ACH2005;population;NUM;res_princ_1991_a_2005_princ;2022
P22_RP_ACH2019;population;NUM;res_princ_2006_a_2019_princ;2022
P22_RP_ACHTOT;population;NUM;res_princ_avt_2020_princ;2022
P22_RP_BDWC;population;NUM;res_princ_avec_bain_douche_wc_princ;2022
P22_RP_CASE;population;NUM;cases_traditionnelles_princ;2022
P22_RP_CAUT;population;NUM;res_princ_combustible_principal_chauffage_autres;2022
P22_RP_CELEC;population;NUM;res_princ_combustible_principal_chauffage_electicite;2022
P22_RP_CFIOUL;population;NUM;res_princ_combustible_principal_chauffage_fioul;2022
P22_RP_CGAZB;population;NUM;res_princ_combusti_principa_chauffag_gaz_en_bouteill_ou_citerne;2022
P22_RP_CGAZV;population;NUM;res_princ_combus_princip_chauffa_gaz_de_ville_reseau_de_chaleur;2022
P22_RP_CHOS;population;NUM;res_princ_avec_chauffe_eau_solaire_princ;2022
P22_RP_CLIM;population;NUM;res_princ_avec_piece_climatisee_princ;2022
P22_RP_EAUCH;population;NUM;res_princ_avec_eau_chaude_princ;2022
P22_RP_ELEC;population;NUM;res_princ_avec_electricite_princ;2022
P22_RP_GARL;population;NUM;menages_au_moins_un_parking_princ;2022
P22_RP_GRAT;population;NUM;res_princ_loge_gratuit_princ;2022
P22_RP_HABFOR;population;NUM;habitations_de_fortune_princ;2022
P22_RP_LOC;population;NUM;res_princ_occupees_locataires_princ;2022
P22_RP_LOCHLMV;population;NUM;res_princ_hlm_louee_vide_princ;2022
P22_RP_MIBOIS;population;NUM;maisons_ou_immeubles_en_bois_princ;2022
P22_RP_MIDUR;population;NUM;maisons_ou_immeubles_en_dur_princ;2022
P22_RP_PROP;population;NUM;res_princ_occupees_proprietaires_princ;2022
P22_RP_TTEGOU;population;NUM;res_princ_avec_tout_a_l_egout_princ;2022
P22_RP_VOIT1;population;NUM;menages_une_voiture_princ;2022
P22_RP_VOIT1P;population;NUM;menages_au_moins_une_voiture_princ;2022
P22_RP_VOIT2P;population;NUM;menages_deux_voitures_ou_plus_princ;2022
P22_RSECOCC;population;NUM;res_secondaires_et_logts_occasionnels_princ;2022
P22_SAL15P;population;NUM;salaries_15_ans_ou_plus_princ;2022
P22_SAL15P_TP;population;NUM;salaries_15_ans_ou_plus_tp_princ;2022
P22_SCOL0205;population;NUM;pop_scolarisee_2_5_ans_princ;2022
P22_SCOL0610;population;NUM;pop_scolarisee_6_10_ans_princ;2022
P22_SCOL1114;population;NUM;pop_scolarisee_11_14_ans_princ;2022
P22_SCOL1517;population;NUM;pop_scolarisee_15_17_ans_princ;2022
P22_SCOL1824;population;NUM;pop_scolarisee_18_24_ans_princ;2022
P22_SCOL2529;population;NUM;pop_scolarisee_25_29_ans_princ;2022
P22_SCOL30P;population;NUM;pop_scolarisee_30_ans_ou_plus_princ;2022
PACT21;fiscal;NUM;part_des_revenus_d_activite;2021
PBEN21;fiscal;NUM;dont_part_des_revenus_des_activites_non_salariees;2021
PCHO21;fiscal;NUM;dont_part_des_indemnites_de_chomage;2021
PIMP21;fiscal;NUM;part_des_menages_fiscaux_imposes;2021
PIMPOT21;fiscal;NUM;part_des_impots;2021
PPAT21;fiscal;NUM;part_des_revenus_du_patrimoine_et_autres_revenus;2021
PPEN21;fiscal;NUM;part_des_pensions_retraites_et_rentes;2021
PPFAM21;fiscal;NUM;dont_part_des_prestations_familiales;2021
PPLOGT21;fiscal;NUM;dont_part_des_prestations_logement;2021
PPMINI21;fiscal;NUM;dont_part_des_minima_sociaux;2021
PPSOC21;fiscal;NUM;part_de_l_ensemble_des_prestations_sociales;2021
PTSA21;fiscal;NUM;dont_part_des_salaires_et_traitements;2021
RD21;fiscal;NUM;rapport_interdecile_9e_decile_1er_decile;2021
RT26;tourism_accommodations;NUM;residences_de_tourisme;2025
RTLIT26;tourism_accommodations;NUM;lits_dans_residences_de_tourisme;2025
RTUH26;tourism_accommodations;NUM;unites_d_hebergements_dans_residences_de_tourisme;2025
SNEMM_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen;2023
SNEMM_AGE_Y25T39_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_25_39_ans;2023
SNEMM_AGE_Y40T49_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_40_49_ans;2023
SNEMM_AGE_Y50T54_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_50_54_ans;2023
SNEMM_AGE_Y_GE55_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_55_ans;2023
SNEMM_AGE_Y_LT25_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_25_ans;2023
SNEMM_PCS_ESE_1T3_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_cadres_sup;2023
SNEMM_PCS_ESE_4_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_prof_inter;2023
SNEMM_PCS_ESE_5_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_employes;2023
SNEMM_PCS_ESE_6_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_ouvriers;2023
SNEMM_SEX_F_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f;2023
SNEMM_SEX_F_AGE_Y25T39_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_25_39_ans;2023
SNEMM_SEX_F_AGE_Y40T49_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_40_49_ans;2023
SNEMM_SEX_F_AGE_Y50T54_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_50_54_ans;2023
SNEMM_SEX_F_AGE_Y_GE55_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_55_ans;2023
SNEMM_SEX_F_AGE_Y_LT25_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_25_ans;2023
SNEMM_SEX_F_PCS_ESE_1T3_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_cadres_sup;2023
SNEMM_SEX_F_PCS_ESE_4_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_prof_inter;2023
SNEMM_SEX_F_PCS_ESE_5_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_employes;2023
SNEMM_SEX_F_PCS_ESE_6_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_f_ouvriers;2023
SNEMM_SEX_M_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h;2023
SNEMM_SEX_M_AGE_Y25T39_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_25_39_ans;2023
SNEMM_SEX_M_AGE_Y40T49_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_40_49_ans;2023
SNEMM_SEX_M_AGE_Y50T54_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_50_54_ans;2023
SNEMM_SEX_M_AGE_Y_GE55_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_55_ans;2023
SNEMM_SEX_M_AGE_Y_LT25_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_25_ans;2023
SNEMM_SEX_M_PCS_ESE_1T3_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_cadres_sup;2023
SNEMM_SEX_M_PCS_ESE_4_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_prof_inter;2023
SNEMM_SEX_M_PCS_ESE_5_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_employes;2023
SNEMM_SEX_M_PCS_ESE_6_23;fiscal;NUM;salaire_net_eqtp_mensuel_moyen_h_ouvriers;2023
TP6021;fiscal;NUM;taux_de_pauvrete_ensemble;2021
TP60AGE121;fiscal;NUM;taux_de_pauvrete_moins_de_30_ans;2021
TP60AGE221;fiscal;NUM;taux_de_pauvrete_30_a_39_ans;2021
TP60AGE321;fiscal;NUM;taux_de_pauvrete_40_a_49_ans;2021
TP60AGE421;fiscal;NUM;taux_de_pauvrete_50_a_59_ans;2021
